avaliacao,empresa,tamanho,ano_fundacao,tipo_propriedade,industria,setor,receita,senioridade,cargo,salario_medio,cidade_vaga,estado_vaga,pais_vaga,cidade_sede,pais_sede,escala_tamanho,remoto,latitude,longitude,nome_estado_vaga
4.5,Maven Wave Partners,201 to 500 employees,2008.0,Company - Private,Consulting,Business Services,$50 to $100 million (USD),,Data scientist,106.0,Chicago,IL,United States of America,Chicago,United States of America,Médio,False,41.885847,-87.618123,Illinois
4.3,Ovative Group,51 to 200 employees,2009.0,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),,Data scientist,106.0,Minneapolis,MN,United States of America,Minneapolis,United States of America,Pequeno,False,45.049582,-93.246095,Minnesota
3.6,Kognetics,1 to 50 employees,,Company - Private,,,Unknown / Non-Applicable,,Data scientist,106.0,Gahanna,OH,United States of America,New York,United States of America,Pequeno,False,,,
2.9,Envision Healthcare,10000+ employees,2005.0,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,,Data scientist,106.0,Nashville,TN,United States of America,Nashville,United States of America,Corporação,False,36.167028,-86.778441,Tennessee
2.9,"Pragmatics, Inc.",201 to 500 employees,1985.0,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),,Data scientist,106.0,United States,,,Reston,United States of America,Médio,False,,,
3.2,ConsumerTrack,51 to 200 employees,2004.0,Company - Private,Internet,Information Technology,$25 to $50 million (USD),,Data scientist,106.0,California,,,Los Angeles,United States of America,Pequeno,False,,,
4.5,Johns Hopkins University Applied Physics Laboratory,5001 to 10000 employees,1942.0,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),,outro,106.0,Laurel,MD,United States of America,Laurel,United States of America,Grande,False,39.095801,-76.815485,Maryland
5.0,Phoenix Operations Group,1 to 50 employees,2011.0,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),,Data scientist,106.0,Annapolis Junction,MD,United States of America,Woodbine,United States of America,Pequeno,False,39.130983,-76.798068,Maryland
3.5,Crossover Health,1 to 50 employees,2010.0,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),,Data scientist,106.0,San Clemente,CA,United States of America,Aliso Viejo,United States of America,Pequeno,False,33.430809,-117.610139,California
4.0,Lorven Technologies Inc,1 to 50 employees,,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),,Data scientist,106.0,New York,NY,United States of America,Plainsboro,United States of America,Pequeno,False,40.74838,-73.996705,New York
4.4,Meridian Knowledge Solutions,51 to 200 employees,1997.0,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),,Data scientist,106.0,Washington,DC,United States of America,Reston,United States of America,Pequeno,False,38.912217,-77.017691,District of Columbia
4.2,UST Global,10000+ employees,1999.0,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),,Data scientist,106.0,Atlanta,GA,United States of America,Aliso Viejo,United States of America,Corporação,False,33.749788,-84.31685,Georgia
3.2,IMG Systems,1 to 50 employees,,Company - Private,Consulting,Business Services,$1 to $5 million (USD),,Data scientist,106.0,Plano,TX,United States of America,Plano,United States of America,Pequeno,False,33.054972,-96.736454,Texas
3.4,Trident Systems Inc,51 to 200 employees,1985.0,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $50 million (USD),,Data scientist,106.0,Fairfax,VA,United States of America,Fairfax,United States of America,Pequeno,False,38.860353,-77.264937,Virginia
4.7,"Tygart Technology, Inc",1 to 50 employees,,Company - Private,,,$1 to $5 million (USD),,Data scientist,106.0,Washington,DC,United States of America,Fairmont,United States of America,Pequeno,False,38.912217,-77.017691,District of Columbia
3.6,Merrick Bank,201 to 500 employees,1997.0,Company - Private,Banks & Credit Unions,Finance,Unknown / Non-Applicable,Senior,Data scientist,114.0,Utah,,,South Jordan,United States of America,Médio,False,,,
4.2,ManTech,5001 to 10000 employees,1968.0,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),Senior,Data scientist,114.0,Alexandria,VA,United States of America,Herndon,United States of America,Grande,False,38.820042,-77.058901,Virginia
,"GrainBridge, LLC",,,,,,,,Data scientist,114.0,Omaha,NE,United States of America,,,,False,41.261,-95.9376,Nebraska
3.2,First Health Group,10000+ employees,1853.0,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),,Data scientist,114.0,Wellesley,MA,United States of America,Bethesda,United States of America,Corporação,False,42.2986,-71.3016,Massachusetts
,Sprezzatura Management Consulting,Unknown,,Company - Private,,,Unknown / Non-Applicable,,Data scientist,114.0,Washington,VA,United States of America,McLean,United States of America,,False,38.707838,-78.1566,Virginia
2.8,"Progress Rail, A Caterpillar Company",1001 to 5000 employees,1983.0,Subsidiary or Business Segment,Rail,Transportation & Logistics,$2 to $5 billion (USD),,Data scientist,114.0,Fort Worth,TX,United States of America,Albertville,United States of America,Grande,False,32.7469,-97.3268,Texas
4.2,UST Global,10000+ employees,1999.0,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),,Data scientist,114.0,Atlanta,GA,United States of America,Aliso Viejo,United States of America,Corporação,False,33.749788,-84.31685,Georgia
4.5,Axiologic Solutions,51 to 200 employees,2009.0,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,,Data scientist,114.0,Alexandria,VA,United States of America,Fairfax,United States of America,Pequeno,False,38.820042,-77.058901,Virginia
3.0,Indigo Slate,51 to 200 employees,2006.0,Company - Private,Consulting,Business Services,$10 to $25 million (USD),,Data scientist,114.0,Bellevue,WA,United States of America,Bellevue,United States of America,Pequeno,False,47.619899,-122.207371,Washington
3.3,Cubic,5001 to 10000 employees,1951.0,Company - Public,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),,Data scientist,114.0,United States,,,San Diego,United States of America,Grande,False,,,
4.0,Advanced Bio-Logic Solutions Corp,1 to 50 employees,,Company - Private,,,Less than $1 million (USD),,Data scientist,114.0,Thousand Oaks,CA,United States of America,Westlake Village,United States of America,Pequeno,False,34.170556,-118.836667,California
3.5,Alignment Healthcare,501 to 1000 employees,2013.0,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,,Data engineer,114.0,Orange,CA,United States of America,Orange,United States of America,Médio,False,33.7877,-117.8755,California
3.5,WGSN,1 to 50 employees,1998.0,Company - Private,Consulting,Business Services,$50 to $100 million (USD),,Data scientist,114.0,Baltimore,MD,United States of America,New York,United States of America,Pequeno,False,39.17185,-76.648287,Maryland
3.6,"ISYS Technologies, Inc.",51 to 200 employees,1990.0,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),,Data scientist,114.0,Herndon,VA,United States of America,Littleton,United States of America,Pequeno,False,38.9764,-77.3839,Virginia
3.0,TransVoyant,51 to 200 employees,2012.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,,Data scientist,114.0,Alexandria,VA,United States of America,Alexandria,United States of America,Pequeno,False,38.820042,-77.058901,Virginia
4.0,Noblis,1001 to 5000 employees,1996.0,Nonprofit Organization,Consulting,Business Services,$100 to $500 million (USD),,Data scientist,114.0,Bridgeport,WV,United States of America,Reston,United States of America,Grande,False,39.29537,-80.242692,West Virginia
4.6,Murray Resources,1 to 50 employees,1988.0,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),,Data scientist,114.0,The Woodlands,TX,United States of America,Houston,United States of America,Pequeno,False,,,
4.3,Geotab,1001 to 5000 employees,2000.0,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),,Data scientist,114.0,Oakville,CA,United States of America,Oakville,Canada,Grande,False,38.436944,-122.401111,California
4.7,CRS Group,51 to 200 employees,1994.0,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),,Data scientist,114.0,Chicago,IL,United States of America,Itasca,United States of America,Pequeno,False,41.885847,-87.618123,Illinois
3.7,EGlobalTech,201 to 500 employees,2004.0,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,,Data scientist,114.0,Arlington,VA,United States of America,Vienna,United States of America,Médio,False,38.887103,-77.093197,Virginia
3.9,Mars,10000+ employees,1911.0,Company - Private,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),,Data scientist,123.5,New York,NY,United States of America,Mc Lean,United States of America,Corporação,False,40.74838,-73.996705,New York
4.9,Avlino,1 to 50 employees,2013.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,Less than $1 million (USD),,Data scientist,123.5,New Jersey,,,Holmdel,United States of America,Pequeno,False,,,
3.0,"Central Business Solutions, Inc",51 to 200 employees,,Company - Private,Consulting,Business Services,$5 to $10 million (USD),,Data scientist,123.5,Seattle,WA,United States of America,Fremont,United States of America,Pequeno,False,47.611435,-122.330456,Washington
2.5,KeHE Distributors,5001 to 10000 employees,1954.0,Company - Private,Wholesale,Business Services,Unknown / Non-Applicable,,Data scientist,123.5,Naperville,IL,United States of America,Naperville,United States of America,Grande,False,41.766198,-88.141038,Illinois
3.5,Blackstone Talent Group,51 to 200 employees,1998.0,Company - Private,Consulting,Business Services,$25 to $50 million (USD),,Data scientist,123.5,San Francisco,CA,United States of America,San Francisco,United States of America,Pequeno,False,37.775,-122.4183,California
5.0,Phoenix Operations Group,1 to 50 employees,2011.0,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),,Data scientist,123.5,Baltimore,MD,United States of America,Woodbine,United States of America,Pequeno,False,39.17185,-76.648287,Maryland
,Sophinea,1 to 50 employees,,Unknown,,,Unknown / Non-Applicable,,Data scientist,123.5,Chantilly,VA,United States of America,,,Pequeno,False,38.8865,-77.4393,Virginia
3.5,Maxar Technologies,5001 to 10000 employees,,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),Senior,Data scientist,123.5,Herndon,VA,United States of America,Westminster,United States of America,Grande,False,38.9764,-77.3839,Virginia
3.0,Moxie Software,51 to 200 employees,1999.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,,Data scientist,123.5,Bellevue,WA,United States of America,San Bruno,United States of America,Pequeno,False,47.619899,-122.207371,Washington
5.0,Blue Horizon Tek Solutions,1 to 50 employees,1987.0,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,,Data scientist,123.5,New York,NY,United States of America,Coconut Creek,United States of America,Pequeno,False,40.74838,-73.996705,New York
4.7,Unicom Technologies INC,51 to 200 employees,,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,,Data scientist,123.5,Chicago,IL,United States of America,Naperville,United States of America,Pequeno,False,41.885847,-87.618123,Illinois
3.3,Americo Life,201 to 500 employees,1992.0,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),,Data engineer,123.5,Kansas City,MO,United States of America,Kansas City,United States of America,Médio,False,39.163189,-94.569882,Missouri
3.3,Tokio Marine HCC,1001 to 5000 employees,1974.0,Company - Private,Insurance Carriers,Insurance,Unknown / Non-Applicable,,Data scientist,123.5,Houston,TX,United States of America,Houston,United States of America,Grande,False,29.596156,-95.458709,Texas
3.5,CACI International,10000+ employees,1962.0,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),,Data scientist,123.5,Chantilly,VA,United States of America,Arlington,United States of America,Corporação,False,38.8865,-77.4393,Virginia
4.1,Apple,10000+ employees,1976.0,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),,outro,123.5,Santa Clara,CA,United States of America,Cupertino,United States of America,Corporação,False,37.34732,-121.954079,California
3.5,Maxar Technologies,5001 to 10000 employees,,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),,Data scientist,123.5,Herndon,VA,United States of America,Westminster,United States of America,Grande,False,38.9764,-77.3839,Virginia
3.9,Southwest Research Institute,1001 to 5000 employees,1947.0,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),,outro,123.5,Oklahoma City,OK,United States of America,San Antonio,United States of America,Grande,False,35.3337,-97.4922,Oklahoma
4.7,Compass Consulting Group,51 to 200 employees,2008.0,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,,Data scientist,123.5,Thousand Oaks,CA,United States of America,Danville,United States of America,Pequeno,False,34.170556,-118.836667,California
4.8,Klaviyo,201 to 500 employees,2012.0,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,,Software engineer,123.5,Boston,MA,United States of America,Boston,United States of America,Médio,False,42.357603,-71.068432,Massachusetts
,Monte Rosa Therapeutics,,,,,,,Lead,outro,123.5,Cambridge,MA,United States of America,,,,False,42.377045,-71.125611,Massachusetts
4.0,AstraZeneca,10000+ employees,1913.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),,Data scientist,123.5,Gaithersburg,MD,United States of America,Cambridge,United Kingdom,Corporação,False,39.14187,-77.188993,Maryland
3.8,GutCheck,51 to 200 employees,2009.0,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),Senior,Data scientist,136.0,Denver,CO,United States of America,Denver,United States of America,Pequeno,False,39.840562,-105.007985,Colorado
3.8,Juniper Networks,5001 to 10000 employees,1996.0,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),Senior,Data scientist,136.0,Cupertino,CA,United States of America,Sunnyvale,United States of America,Grande,False,37.317363,-122.038604,California
2.7,Hexagon US Federal,51 to 200 employees,2010.0,Company - Public,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,,Data scientist,136.0,Lexington Park,MD,United States of America,Chantilly,United States of America,Pequeno,False,38.249452,-76.45293,Maryland
4.0,Comtech Global Inc,51 to 200 employees,,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$5 to $10 million (USD),,Data scientist,136.0,Washington,DC,United States of America,Columbus,United States of America,Pequeno,False,38.912217,-77.017691,District of Columbia
,Berico Technologies,,,,,,,,Data scientist,136.0,Fort Belvoir,VA,United States of America,,,,False,38.694699,-77.143315,Virginia
,Kehe Food Distributors,,,,,,,,Data scientist,136.0,Naperville,IL,United States of America,,,,False,41.766198,-88.141038,Illinois
3.8,"Aveshka, Inc.",51 to 200 employees,2010.0,Company - Public,IT Services,Information Technology,$10 to $25 million (USD),,Data scientist,136.0,Washington,DC,United States of America,Arlington,United States of America,Pequeno,False,38.912217,-77.017691,District of Columbia
3.2,Perspecta,10000+ employees,2018.0,Company - Public,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,,Data scientist,136.0,Adelphi,MD,United States of America,Chantilly,United States of America,Corporação,False,,,
,Pactera Edge,,,,,,,,Data scientist,136.0,Redmond,WA,United States of America,,,,False,47.671796,-122.123242,Washington
3.6,Qurate Retail Group,10000+ employees,,Company - Public,Other Retail Stores,Retail,Unknown / Non-Applicable,,Data scientist,136.0,West Chester,PA,United States of America,West Chester,United States of America,Corporação,False,39.984458,-75.596231,Pennsylvania
4.4,"SolutionIT, Inc.",51 to 200 employees,,Company - Private,,,Unknown / Non-Applicable,,Data scientist,136.0,Edison,NJ,United States of America,Wilmington,United States of America,Pequeno,False,40.517079,-74.397286,New Jersey
4.1,A-Line Staffing Solutions,501 to 1000 employees,2004.0,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,,Data scientist,136.0,Durham,NC,United States of America,Utica,United States of America,Médio,False,35.996725,-78.896613,North Carolina
,Clear Ridge Defense,1 to 50 employees,,Company - Private,,,Unknown / Non-Applicable,,Data scientist,136.0,Quantico,VA,United States of America,Baltimore,United States of America,Pequeno,False,38.531039,-77.335819,Virginia
3.8,"Criterion Systems, Inc.",201 to 500 employees,2005.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,Data scientist,136.0,Vienna,VA,United States of America,Vienna,United States of America,Médio,False,38.893527,-77.253219,Virginia
4.0,Foundation Medicine,1001 to 5000 employees,2010.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),,Data scientist,136.0,Boston,MA,United States of America,Cambridge,United States of America,Grande,False,42.357603,-71.068432,Massachusetts
3.6,TRANZACT,1001 to 5000 employees,1989.0,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,,Data scientist,136.0,Fort Lee,NJ,United States of America,Fort Lee,United States of America,Grande,False,40.850312,-73.974455,New Jersey
,JKGT,,,,,,,,Data scientist,136.0,San Francisco,CA,United States of America,,,,False,37.775,-122.4183,California
,AccessHope,,,,,,,,Data scientist,136.0,Irwindale,CA,United States of America,,,,False,,,
5.0,ChaTeck Incorporated,1 to 50 employees,,Company - Private,Advertising & Marketing,Business Services,$1 to $5 million (USD),,Data scientist,136.0,San Francisco,CA,United States of America,Santa Clara,United States of America,Pequeno,False,37.775,-122.4183,California
2.7,1-800-Flowers,1001 to 5000 employees,1976.0,Company - Public,Wholesale,Business Services,$1 to $2 billion (USD),,Data scientist,136.0,New York,NY,United States of America,Carle Place,United States of America,Grande,False,40.74838,-73.996705,New York
